"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2003","2003","PER","Persons","3","Thousands",,,47859.31,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2004","2004","PER","Persons","3","Thousands",,,48039.41,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2005","2005","PER","Persons","3","Thousands",,,48138.08,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2006","2006","PER","Persons","3","Thousands",,,48371.95,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2007","2007","PER","Persons","3","Thousands",,,48597.65,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2008","2008","PER","Persons","3","Thousands",,,48948.7,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2009","2009","PER","Persons","3","Thousands",,,49182.04,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2010","2010","PER","Persons","3","Thousands",,,49410.37,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2011","2011","PER","Persons","3","Thousands",,,49779.44,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2012","2012","PER","Persons","3","Thousands",,,50004.44,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2013","2013","PER","Persons","3","Thousands",,,50219.67,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2014","2014","PER","Persons","3","Thousands",,,50423.95,"B","Break"
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2015","2015","PER","Persons","3","Thousands",,,50617.05,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2016","2016","PER","Persons","3","Thousands",,,50801.41,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2017","2017","PER","Persons","3","Thousands",,,50976.52,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2018","2018","PER","Persons","3","Thousands",,,51140.69,,
"KOR","Korea","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2019","2019","PER","Persons","3","Thousands",,,51293.71,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1965","1965","PER","Persons","3","Thousands",,,331.505,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1966","1966","PER","Persons","3","Thousands",,,333.467,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1967","1967","PER","Persons","3","Thousands",,,334.659,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1968","1968","PER","Persons","3","Thousands",,,335.574,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1969","1969","PER","Persons","3","Thousands",,,336.923,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1970","1970","PER","Persons","3","Thousands",,,339.172,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1971","1971","PER","Persons","3","Thousands",,,342.416,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1972","1972","PER","Persons","3","Thousands",,,346.595,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1973","1973","PER","Persons","3","Thousands",,,350.444,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1974","1974","PER","Persons","3","Thousands",,,355.045,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1975","1975","PER","Persons","3","Thousands",,,358.945,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1976","1976","PER","Persons","3","Thousands",,,360.726,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1977","1977","PER","Persons","3","Thousands",,,361.353,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1978","1978","PER","Persons","3","Thousands",,,362.004,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1979","1979","PER","Persons","3","Thousands",,,362.85,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1980","1980","PER","Persons","3","Thousands",,,364.146,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1981","1981","PER","Persons","3","Thousands",,,365.22,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1982","1982","PER","Persons","3","Thousands",,,365.519,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1983","1983","PER","Persons","3","Thousands",,,365.618,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1984","1984","PER","Persons","3","Thousands",,,365.996,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1985","1985","PER","Persons","3","Thousands",,,366.7,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1986","1986","PER","Persons","3","Thousands",,,368.349,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1987","1987","PER","Persons","3","Thousands",,,370.746,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1988","1988","PER","Persons","3","Thousands",,,373.446,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1989","1989","PER","Persons","3","Thousands",,,377.095,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1990","1990","PER","Persons","3","Thousands",,,381.846,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1991","1991","PER","Persons","3","Thousands",,,386.997,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1992","1992","PER","Persons","3","Thousands",,,392.169,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1993","1993","PER","Persons","3","Thousands",,,397.47,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1994","1994","PER","Persons","3","Thousands",,,402.919,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1995","1995","PER","Persons","3","Thousands",,,408.62,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1996","1996","PER","Persons","3","Thousands",,,414.222,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1997","1997","PER","Persons","3","Thousands",,,419.444,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1998","1998","PER","Persons","3","Thousands",,,424.695,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1999","1999","PER","Persons","3","Thousands",,,430.471,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2000","2000","PER","Persons","3","Thousands",,,436.297,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2001","2001","PER","Persons","3","Thousands",,,441.52,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2002","2002","PER","Persons","3","Thousands",,,446.173,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2003","2003","PER","Persons","3","Thousands",,,451.627,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2004","2004","PER","Persons","3","Thousands",,,458.092,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2005","2005","PER","Persons","3","Thousands",,,465.154,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2006","2006","PER","Persons","3","Thousands",,,472.632,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2007","2007","PER","Persons","3","Thousands",,,479.987,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2008","2008","PER","Persons","3","Thousands",,,488.644,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2009","2009","PER","Persons","3","Thousands",,,497.78,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2010","2010","PER","Persons","3","Thousands",,,506.949,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2011","2011","PER","Persons","3","Thousands",,,518.344,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2012","2012","PER","Persons","3","Thousands",,,530.941,"B","Break"
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2013","2013","PER","Persons","3","Thousands",,,492.218,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2014","2014","PER","Persons","3","Thousands",,,496.531,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2015","2015","PER","Persons","3","Thousands",,,500.871,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2016","2016","PER","Persons","3","Thousands",,,505.261,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2017","2017","PER","Persons","3","Thousands",,,509.669,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2018","2018","PER","Persons","3","Thousands",,,514.118,,
"LUX","Luxembourg","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","2019","2019","PER","Persons","3","Thousands",,,518.602,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1965","1965","PER","Persons","3","Thousands",,,43075.18,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1966","1966","PER","Persons","3","Thousands",,,44517.87,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1967","1967","PER","Persons","3","Thousands",,,46000.06,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1968","1968","PER","Persons","3","Thousands",,,47518.11,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1969","1969","PER","Persons","3","Thousands",,,49066.73,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1970","1970","PER","Persons","3","Thousands",,,50627.95,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1971","1971","PER","Persons","3","Thousands",,,52206.37,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1972","1972","PER","Persons","3","Thousands",,,53810.38,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1973","1973","PER","Persons","3","Thousands",,,55432.4,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1974","1974","PER","Persons","3","Thousands",,,57070.23,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1975","1975","PER","Persons","3","Thousands",,,58717.41,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1976","1976","PER","Persons","3","Thousands",,,60368.7,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1977","1977","PER","Persons","3","Thousands",,,62017.46,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1978","1978","PER","Persons","3","Thousands",,,63030.18,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1979","1979","PER","Persons","3","Thousands",,,64980.42,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1980","1980","PER","Persons","3","Thousands",,,66737.49,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1981","1981","PER","Persons","3","Thousands",,,68446.66,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1982","1982","PER","Persons","3","Thousands",,,70170.69,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1983","1983","PER","Persons","3","Thousands",,,71925.8,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1984","1984","PER","Persons","3","Thousands",,,73745.92,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1985","1985","PER","Persons","3","Thousands",,,75687.77,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1986","1986","PER","Persons","3","Thousands",,,77987.79,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1987","1987","PER","Persons","3","Thousands",,,80769.33,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1988","1988","PER","Persons","3","Thousands",,,83354.61,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1989","1989","PER","Persons","3","Thousands",,,85497.24,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1990","1990","PER","Persons","3","Thousands",,,87064.84,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1991","1991","PER","Persons","3","Thousands",,,88630.94,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1992","1992","PER","Persons","3","Thousands",,,90132.59,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1993","1993","PER","Persons","3","Thousands",,,91600.66,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1994","1994","PER","Persons","3","Thousands",,,93055.3,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1995","1995","PER","Persons","3","Thousands",,,94490.34,,
"MEX","Mexico","TT","All persons","D199G5TT","Population (hist&proj) All ages","VAR1","Baseline","1996","1996","PER","Persons","3","Thousands",,,95876.66,,
