,index,Country,Year,GHG
5503,35166,Canada,2018,13.349
5504,36006,Canada,2000,0.0
5505,36007,Canada,2001,0.0
5506,36008,Canada,2002,0.0
5507,36009,Canada,2003,0.0
5508,36010,Canada,2004,0.0
5509,36011,Canada,2005,0.0
5510,36012,Canada,2006,0.0
5511,36013,Canada,2007,0.0
5512,36014,Canada,2008,0.0
5513,36015,Canada,2009,0.0
5514,36016,Canada,2010,0.0
5515,36017,Canada,2011,0.0
5516,36018,Canada,2012,0.0
5517,36019,Canada,2013,0.0
5518,36020,Canada,2014,0.0
5519,36021,Canada,2015,0.0
5520,36022,Canada,2016,0.0
5521,36023,Canada,2017,0.0
5522,36024,Canada,2018,0.0
5523,37028,Canada,1990,100.0
5524,37029,Canada,1991,108.873
5525,37030,Canada,1992,85.496
5526,37031,Canada,1995,47.448
5527,37032,Canada,1996,83.523
5528,37033,Canada,1997,115.637
5529,37034,Canada,1998,166.929
5530,37035,Canada,1999,222.594
5531,37036,Canada,2000,283.846
5532,37037,Canada,2001,325.519
5533,37038,Canada,2002,371.656
5534,37039,Canada,2003,410.066
5535,37040,Canada,2004,472.394
5536,37041,Canada,2005,526.205
5537,37042,Canada,2006,555.472
5538,37043,Canada,2007,626.205
5539,37044,Canada,2008,632.191
5540,37045,Canada,2009,711.972
5541,37046,Canada,2010,796.366
5542,37047,Canada,2011,885.326
5543,37048,Canada,2012,935.947
5544,37049,Canada,2013,1038.15
5545,37050,Canada,2014,1128.344
5546,37051,Canada,2015,1137.763
5547,37052,Canada,2016,1166.133
5548,37053,Canada,2017,1187.801
5549,37054,Canada,2018,1292.624
5550,39219,Canada,1990,11.826
5551,39220,Canada,1991,11.512
5552,39221,Canada,1992,11.059
5553,39222,Canada,1993,10.731
5554,39223,Canada,1994,11.148
5555,39224,Canada,1995,11.332
5556,39225,Canada,1996,11.217
5557,39226,Canada,1997,11.102
5558,39227,Canada,1998,10.223
5559,39228,Canada,1999,10.111
5560,39229,Canada,2000,9.927
5561,39230,Canada,2001,9.255
5562,39231,Canada,2002,9.198
5563,39232,Canada,2003,8.899
5564,39233,Canada,2004,9.127
5565,39234,Canada,2005,8.744
5566,39235,Canada,2006,8.663
5567,39236,Canada,2007,8.72
5568,39237,Canada,2008,8.718
5569,39238,Canada,2009,8.432
5570,39239,Canada,2010,8.743
5571,39240,Canada,2011,9.069
5572,39241,Canada,2012,8.777
5573,39242,Canada,2013,8.76
5574,39243,Canada,2014,8.735
5575,39244,Canada,2015,8.619
5576,39245,Canada,2016,8.363
5577,39246,Canada,2017,8.567
5578,39247,Canada,2018,8.765
5579,39475,Canada,1990,100.0
5580,39476,Canada,1991,114.238
5581,39477,Canada,1992,79.268
5582,39478,Canada,1993,73.577
5583,39479,Canada,1994,75.691
5584,39480,Canada,1995,70.527
5585,39481,Canada,1996,54.826
5586,39482,Canada,1997,56.655
5587,39483,Canada,1998,73.079
5588,39484,Canada,1999,74.71
5589,39485,Canada,2000,89.989
5590,39486,Canada,2001,79.267
5591,39487,Canada,2002,93.487
5592,39488,Canada,2003,82.191
5593,39489,Canada,2004,72.534
5594,39490,Canada,2005,43.937
5595,39491,Canada,2006,47.327
5596,39492,Canada,2007,22.511
5597,39493,Canada,2008,19.974
5598,39494,Canada,2009,11.59
5599,39495,Canada,2010,13.704
5600,39496,Canada,2011,12.266
5601,39497,Canada,2012,13.641
5602,39498,Canada,2013,13.532
5603,39499,Canada,2014,11.884
5604,39500,Canada,2015,13.328
5605,39501,Canada,2016,10.363
5606,39502,Canada,2017,8.74
5607,39503,Canada,2018,9.591
5608,39906,Canada,1990,0.033
5609,39907,Canada,1991,0.03
5610,39908,Canada,1992,0.029
5611,39909,Canada,1993,0.026
5612,39910,Canada,1994,0.025
5613,39911,Canada,1995,0.025
5614,39912,Canada,1996,0.025
5615,39913,Canada,1997,0.025
5616,39914,Canada,1998,0.02
5617,39915,Canada,1999,0.016
5618,39916,Canada,2000,0.022
5619,39917,Canada,2001,0.016
5620,39918,Canada,2002,0.017
5621,39919,Canada,2003,0.015
5622,39920,Canada,2004,0.015
5623,39921,Canada,2005,0.016
5624,39922,Canada,2006,0.019
5625,39923,Canada,2007,0.022
5626,39924,Canada,2008,0.02
5627,39925,Canada,2009,0.017
5628,39926,Canada,2010,0.016
5629,39927,Canada,2011,0.017
5630,39928,Canada,2012,0.023
5631,39929,Canada,2013,0.025
5632,39930,Canada,2014,0.024
5633,39931,Canada,2015,0.027
5634,39932,Canada,2016,0.03
5635,39933,Canada,2017,0.028
5636,39934,Canada,2018,0.029
5637,40618,Canada,1990,9.435
5638,40619,Canada,1991,9.81
5639,40620,Canada,1992,9.162
5640,40621,Canada,1993,9.076
5641,40622,Canada,1994,9.069
5642,40623,Canada,1995,8.932
5643,40624,Canada,1996,8.984
5644,40625,Canada,1997,8.763
5645,40626,Canada,1998,8.216
5646,40627,Canada,1999,7.699
5647,40628,Canada,2000,7.391
5648,40629,Canada,2001,7.224
5649,40630,Canada,2002,7.458
5650,40631,Canada,2003,7.573
5651,40632,Canada,2004,8.112
5652,40633,Canada,2005,7.75
5653,40634,Canada,2006,7.908
5654,40635,Canada,2007,7.486
5655,40636,Canada,2008,7.638
5656,40637,Canada,2009,7.079
5657,40638,Canada,2010,7.449
5658,40639,Canada,2011,7.846
5659,40640,Canada,2012,8.348
5660,40641,Canada,2013,7.881
5661,40642,Canada,2014,7.588
5662,40643,Canada,2015,7.543
5663,40644,Canada,2016,7.82
5664,40645,Canada,2017,7.567
5665,40646,Canada,2018,7.722
5666,41525,Canada,1990,100.0
5667,41526,Canada,1991,97.918
5668,41527,Canada,1992,101.065
5669,41528,Canada,1993,101.145
5670,41529,Canada,1994,104.397
5671,41530,Canada,1995,107.098
5672,41531,Canada,1996,110.521
5673,41532,Canada,1997,113.562
5674,41533,Canada,1998,115.477
5675,41534,Canada,1999,118.921
5676,41535,Canada,2000,123.813
5677,41536,Canada,2001,122.252
5678,41537,Canada,2002,123.528
5679,41538,Canada,2003,127.063
5680,41539,Canada,2004,126.743
5681,41540,Canada,2005,124.738
5682,41541,Canada,2006,123.551
5683,41542,Canada,2007,128.587
5684,41543,Canada,2008,124.554
5685,41544,Canada,2009,117.405
5686,41545,Canada,2010,120.218
5687,41546,Canada,2011,122.64
5688,41547,Canada,2012,123.288
5689,41548,Canada,2013,124.714
5690,41549,Canada,2014,124.631
5691,41550,Canada,2015,124.624
5692,41551,Canada,2016,122.054
5693,41552,Canada,2017,123.959
5694,41553,Canada,2018,126.917
5695,43125,Canada,1990,79.351
5696,43126,Canada,1991,78.825
5697,43127,Canada,1992,79.513
5698,43128,Canada,1993,79.4
5699,43129,Canada,1994,79.416
5700,43130,Canada,1995,79.556
5701,43131,Canada,1996,79.696
5702,43132,Canada,1997,80.567
5703,43133,Canada,1998,81.188
5704,43134,Canada,1999,81.655
5705,43135,Canada,2000,82.119
5706,43136,Canada,2001,82.294
5707,43137,Canada,2002,82.088
5708,43138,Canada,2003,81.964
5709,43139,Canada,2004,81.192
5710,43140,Canada,2005,81.322
5711,43141,Canada,2006,81.192
5712,43142,Canada,2007,81.981
5713,43143,Canada,2008,81.662
5714,43144,Canada,2009,82.057
5715,43145,Canada,2010,82.096
5716,43146,Canada,2011,81.896
5717,43147,Canada,2012,81.221
5718,43148,Canada,2013,81.471
5719,43149,Canada,2014,81.997
5720,43150,Canada,2015,81.881
5721,43151,Canada,2016,81.235
5722,43152,Canada,2017,81.742
5723,43153,Canada,2018,81.716
5724,44102,Canada,1990,100.0
5725,44103,Canada,1991,96.179
5726,44104,Canada,1992,97.602
5727,44105,Canada,1993,97.572
5728,44106,Canada,1994,105.177
5729,44107,Canada,1995,106.555
5730,44108,Canada,1996,111.998
5731,44109,Canada,1997,108.745
5732,44110,Canada,1998,99.043
5733,44111,Canada,1999,93.453
5734,44112,Canada,2000,92.25
5735,44113,Canada,2001,89.626
5736,44114,Canada,2002,89.265
5737,44115,Canada,2003,93.04
5738,44116,Canada,2004,98.659
5739,44117,Canada,2005,95.748
5740,44118,Canada,2006,89.881
5741,44119,Canada,2007,91.761
5742,44120,Canada,2008,96.254
5743,44121,Canada,2009,88.07
5744,44122,Canada,2010,85.917
5745,44123,Canada,2011,86.48
5746,44124,Canada,2012,90.026
5747,44125,Canada,2013,94.993
5748,44126,Canada,2014,91.886
5749,44127,Canada,2015,93.89
5750,44128,Canada,2016,95.819
5751,44129,Canada,2017,94.061
5752,44130,Canada,2018,97.632
5753,45717,Canada,1990,20.612
5754,45718,Canada,1991,20.031
5755,45719,Canada,1992,19.966
5756,45720,Canada,1993,20.198
5757,45721,Canada,1994,20.274
5758,45722,Canada,1995,20.047
5759,45723,Canada,1996,19.988
5760,45724,Canada,1997,20.424
5761,45725,Canada,1998,21.012
5762,45726,Canada,1999,21.383
5763,45727,Canada,2000,20.73
5764,45728,Canada,2001,21.105
5765,45729,Canada,2002,21.17
5766,45730,Canada,2003,20.979
5767,45731,Canada,2004,21.413
5768,45732,Canada,2005,22.507
5769,45733,Canada,2006,22.874
5770,45734,Canada,2007,22.455
5771,45735,Canada,2008,22.941
5772,45736,Canada,2009,23.714
5773,45737,Canada,2010,24.086
5774,45738,Canada,2011,23.765
5775,45739,Canada,2012,23.829
5776,45740,Canada,2013,24.083
5777,45741,Canada,2014,23.884
5778,45742,Canada,2015,24.064
5779,45743,Canada,2016,24.812
5780,45744,Canada,2017,25.059
5781,45745,Canada,2018,25.6
5782,47220,Canada,1990,100.0
5783,47221,Canada,1991,106.288
5784,47222,Canada,1992,100.275
5785,47223,Canada,1993,98.646
5786,47224,Canada,1994,91.229
5787,47225,Canada,1995,83.977
5788,47226,Canada,1996,86.021
5789,47227,Canada,1997,84.338
5790,47228,Canada,1998,85.688
5791,47229,Canada,1999,71.058
5792,47230,Canada,2000,65.951
5793,47231,Canada,2001,53.553
5794,47232,Canada,2002,45.819
5795,47233,Canada,2003,46.176
5796,47234,Canada,2004,46.599
5797,47235,Canada,2005,50.787
5798,47236,Canada,2006,39.497
5799,47237,Canada,2007,33.523
5800,47238,Canada,2008,34.413
5801,47239,Canada,2009,33.207
5802,47240,Canada,2010,24.59
5803,47241,Canada,2011,22.316
5804,47242,Canada,2012,23.796
5805,47243,Canada,2013,21.395
5806,47244,Canada,2014,14.396
5807,47245,Canada,2015,12.808
5808,47246,Canada,2016,10.118
5809,47247,Canada,2017,9.845
5810,47248,Canada,2018,8.217
5811,47368,Canada,1990,8.116
5812,47369,Canada,1991,8.492
5813,47370,Canada,1992,8.938
5814,47371,Canada,1993,9.31
5815,47372,Canada,1994,9.535
5816,47373,Canada,1995,9.761
5817,47374,Canada,1996,10.12
5818,47375,Canada,1997,10.263
5819,47376,Canada,1998,10.469
5820,47377,Canada,1999,9.882
5821,47378,Canada,2000,9.502
5822,47379,Canada,2001,9.348
5823,47380,Canada,2002,8.964
5824,47381,Canada,2003,8.544
5825,47382,Canada,2004,8.486
5826,47383,Canada,2005,8.346
5827,47384,Canada,2006,8.506
5828,47385,Canada,2007,8.195
5829,47386,Canada,2008,8.218
5830,47387,Canada,2009,8.107
5831,47388,Canada,2010,7.911
5832,47389,Canada,2011,7.887
5833,47390,Canada,2012,8.248
5834,47391,Canada,2013,8.417
5835,47392,Canada,2014,8.706
5836,47393,Canada,2015,8.371
5837,47394,Canada,2016,7.771
5838,47395,Canada,2017,7.753
5839,47396,Canada,2018,7.605
5840,48113,Canada,1990,7.781
5841,48114,Canada,1991,7.862
5842,48115,Canada,1992,7.918
5843,48116,Canada,1993,8.091
5844,48117,Canada,1994,8.154
5845,48118,Canada,1995,8.261
5846,48119,Canada,1996,8.197
5847,48120,Canada,1997,8.059
5848,48121,Canada,1998,8.057
5849,48122,Canada,1999,7.951
5850,48123,Canada,2000,7.804
5851,48124,Canada,2001,7.847
5852,48125,Canada,2002,7.747
5853,48126,Canada,2003,7.829
5854,48127,Canada,2004,8.02
5855,48128,Canada,2005,8.202
5856,48129,Canada,2006,8.13
5857,48130,Canada,2007,7.866
5858,48131,Canada,2008,8.098
5859,48132,Canada,2009,8.255
5860,48133,Canada,2010,7.97
5861,48134,Canada,2011,7.812
5862,48135,Canada,2012,8.005
5863,48136,Canada,2013,8.225
5864,48137,Canada,2014,7.991
5865,48138,Canada,2015,8.083
5866,48139,Canada,2016,8.402
5867,48140,Canada,2017,8.179
5868,48141,Canada,2018,8.142
5869,49505,Canada,1990,100.0
5870,49506,Canada,1991,97.328
5871,49507,Canada,1992,94.655
5872,49508,Canada,1993,91.983
5873,49509,Canada,1994,89.311
5874,49510,Canada,1995,86.638
5875,49511,Canada,1996,83.966
5876,49512,Canada,1997,81.294
5877,49513,Canada,1998,78.621
5878,49514,Canada,1999,75.949
5879,49515,Canada,2000,73.277
5880,49516,Canada,2001,70.604
5881,49517,Canada,2002,67.932
5882,49518,Canada,2003,65.26
5883,49519,Canada,2004,62.587
5884,49520,Canada,2005,59.915
5885,49521,Canada,2006,57.243
5886,49522,Canada,2007,54.571
5887,49523,Canada,2008,51.898
5888,49524,Canada,2009,49.226
5889,49525,Canada,2010,46.554
5890,49526,Canada,2011,46.554
5891,49527,Canada,2012,46.554
5892,49528,Canada,2013,46.554
5893,49529,Canada,2014,37.011
5894,49530,Canada,2015,37.011
5895,49531,Canada,2016,37.011
5896,49532,Canada,2017,37.011
5897,49533,Canada,2018,37.011
5898,49970,Canada,1990,24.384
5899,49971,Canada,1991,24.275
5900,49972,Canada,1992,25.078
5901,49973,Canada,1993,24.084
5902,49974,Canada,1994,23.71
5903,49975,Canada,1995,23.811
5904,49976,Canada,1996,23.393
5905,49977,Canada,1997,24.437
5906,49978,Canada,1998,26.486
5907,49979,Canada,1999,27.183
5908,49980,Canada,2000,28.44
5909,49981,Canada,2001,29.578
5910,49982,Canada,2002,29.313
5911,49983,Canada,2003,29.839
5912,49984,Canada,2004,28.826
5913,49985,Canada,2005,28.524
5914,49986,Canada,2006,28.587
5915,49987,Canada,2007,29.553
5916,49988,Canada,2008,28.556
5917,49989,Canada,2009,28.165
5918,49990,Canada,2010,28.276
5919,49991,Canada,2011,27.501
5920,49992,Canada,2012,27.752
5921,49993,Canada,2013,27.417
5922,49994,Canada,2014,27.412
5923,49995,Canada,2015,28.123
5924,49996,Canada,2016,27.994
5925,49997,Canada,2017,27.594
5926,49998,Canada,2018,26.369
5927,50379,Canada,1990,100.0
5928,50380,Canada,1991,101.921
5929,50381,Canada,1992,106.686
5930,50382,Canada,1993,110.396
5931,50383,Canada,1994,114.631
5932,50384,Canada,1995,118.961
5933,50385,Canada,1996,122.926
5934,50386,Canada,1997,121.277
5935,50387,Canada,1998,122.089
5936,50388,Canada,1999,123.279
5937,50389,Canada,2000,123.804
5938,50390,Canada,2001,121.737
5939,50391,Canada,2002,119.716
5940,50392,Canada,2003,118.016
5941,50393,Canada,2004,118.352
5942,50394,Canada,2005,116.856
5943,50395,Canada,2006,115.744
5944,50396,Canada,2007,113.934
5945,50397,Canada,2008,110.727
5946,50398,Canada,2009,103.798
5947,50399,Canada,2010,101.187
5948,50400,Canada,2011,100.997
5949,50401,Canada,2012,103.952
5950,50402,Canada,2013,105.545
5951,50403,Canada,2014,107.507
5952,50404,Canada,2015,105.589
5953,50405,Canada,2016,102.235
5954,50406,Canada,2017,101.556
5955,50407,Canada,2018,101.038
5956,7693,Chile,1990,52015.932
5957,7694,Chile,1991,50681.026
5958,7695,Chile,1992,52578.967
5959,7696,Chile,1993,55432.308
5960,7697,Chile,1994,58349.097
5961,7698,Chile,1995,61452.138
5962,7699,Chile,1996,67715.098
5963,7700,Chile,1997,75203.286
5964,7701,Chile,1998,76151.209
5965,7702,Chile,1999,79278.889
5966,7703,Chile,2000,76586.655
5967,7704,Chile,2001,74731.673
5968,7705,Chile,2002,76179.429
5969,7706,Chile,2003,76956.024
5970,7707,Chile,2004,82608.999
5971,7708,Chile,2005,84333.73
5972,7709,Chile,2006,85554.923
5973,7710,Chile,2007,93655.963
5974,7711,Chile,2008,94261.927
5975,7712,Chile,2009,90886.579
5976,7713,Chile,2010,91862.257
5977,7714,Chile,2011,99861.19
5978,7715,Chile,2012,104492.363
5979,7716,Chile,2013,104304.348
5980,7717,Chile,2014,101473.89
5981,7718,Chile,2015,108243.312
5982,7719,Chile,2016,111677.506
5983,7720,Chile,1990,100.0
5984,7721,Chile,1991,97.434
5985,7722,Chile,1992,101.082
5986,7723,Chile,1993,106.568
5987,7724,Chile,1994,112.175
5988,7725,Chile,1995,118.141
5989,7726,Chile,1996,130.181
5990,7727,Chile,1997,144.577
5991,7728,Chile,1998,146.4
5992,7729,Chile,1999,152.413
5993,7730,Chile,2000,147.237
5994,7731,Chile,2001,143.671
5995,7732,Chile,2002,146.454
5996,7733,Chile,2003,147.947
5997,7734,Chile,2004,158.815
5998,7735,Chile,2005,162.131
5999,7736,Chile,2006,164.478
6000,7737,Chile,2007,180.052
6001,7738,Chile,2008,181.217
6002,7739,Chile,2009,174.728
6003,7740,Chile,2010,176.604
6004,7741,Chile,2011,191.982
6005,7742,Chile,2012,200.885
6006,7743,Chile,2013,200.524
6007,7744,Chile,2014,195.082
6008,7745,Chile,2015,208.096
6009,7746,Chile,2016,214.699
6010,7747,Chile,1990,3.918
6011,7748,Chile,1991,3.755
6012,7749,Chile,1992,3.832
6013,7750,Chile,1993,3.975
6014,7751,Chile,1994,4.119
6015,7752,Chile,1995,4.273
6016,7753,Chile,1996,4.642
6017,7754,Chile,1997,5.086
6018,7755,Chile,1998,5.084
6019,7756,Chile,1999,5.229
6020,7757,Chile,2000,4.992
6021,7758,Chile,2001,4.816
6022,7759,Chile,2002,4.857
6023,7760,Chile,2003,4.855
6024,7761,Chile,2004,5.158
6025,7762,Chile,2005,5.211
6026,7763,Chile,2006,5.231
6027,7764,Chile,2007,5.666
6028,7765,Chile,2008,5.642
6029,7766,Chile,2009,5.382
6030,7767,Chile,2010,5.384
6031,7768,Chile,2011,5.795
6032,7769,Chile,2012,6.005
6033,7770,Chile,2013,5.936
6034,7771,Chile,2014,5.714
6035,7772,Chile,2015,6.024
6036,7773,Chile,2016,6.133
6037,7774,Chile,1990,33490.132
6038,7775,Chile,1991,32360.885
6039,7776,Chile,1992,33890.986
6040,7777,Chile,1993,36359.515
6041,7778,Chile,1994,38724.828
6042,7779,Chile,1995,41558.185
6043,7780,Chile,1996,47608.085
6044,7781,Chile,1997,54408.844
6045,7782,Chile,1998,55349.858
6046,7783,Chile,1999,58181.134
6047,7784,Chile,2000,55116.891
6048,7785,Chile,2001,52826.096
6049,7786,Chile,2002,53780.668
6050,7787,Chile,2003,54598.973
6051,7788,Chile,2004,59539.089
6052,7789,Chile,2005,60964.241
6053,7790,Chile,2006,62161.385
6054,7791,Chile,2007,71025.136
6055,7792,Chile,2008,71969.709
6056,7793,Chile,2009,68853.759
6057,7794,Chile,2010,70137.101
6058,7795,Chile,2011,78389.533
6059,7796,Chile,2012,82186.189
6060,7797,Chile,2013,81007.679
6061,7798,Chile,2014,78032.24
6062,7799,Chile,2015,84565.542
6063,7800,Chile,2016,87889.339
6064,7801,Chile,1990,12894.522
6065,7802,Chile,1991,12701.47
6066,7803,Chile,1992,12840.843
6067,7804,Chile,1993,13027.538
6068,7805,Chile,1994,13402.774
6069,7806,Chile,1995,13483.689
6070,7807,Chile,1996,13628.686
6071,7808,Chile,1997,14147.864
6072,7809,Chile,1998,14121.221
6073,7810,Chile,1999,14308.808
6074,7811,Chile,2000,14623.652
6075,7812,Chile,2001,14837.546
6076,7813,Chile,2002,15215.278
6077,7814,Chile,2003,15160.283
6078,7815,Chile,2004,15394.087
6079,7816,Chile,2005,15749.442
6080,7817,Chile,2006,15521.716
6081,7818,Chile,2007,14914.823
6082,7819,Chile,2008,14263.053
6083,7820,Chile,2009,13916.409
6084,7821,Chile,2010,13390.705
6085,7822,Chile,2011,13221.083
6086,7823,Chile,2012,13684.522
6087,7824,Chile,2013,14227.549
6088,7825,Chile,2014,13962.891
6089,7826,Chile,2015,13983.93
6090,7827,Chile,2016,13937.687
6091,7828,Chile,1990,5569.949
6092,7829,Chile,1991,5574.921
6093,7830,Chile,1992,5797.768
6094,7831,Chile,1993,5998.663
6095,7832,Chile,1994,6151.651
6096,7833,Chile,1995,6333.786
6097,7834,Chile,1996,6403.574
6098,7835,Chile,1997,6547.575
6099,7836,Chile,1998,6557.772
6100,7837,Chile,1999,6647.485
6101,7838,Chile,2000,6670.166
6102,7839,Chile,2001,6814.039
6103,7840,Chile,2002,6897.263
6104,7841,Chile,2003,6850.342
6105,7842,Chile,2004,7307.411
6106,7843,Chile,2005,7226.911
6107,7844,Chile,2006,7361.826
6108,7845,Chile,2007,7088.719
6109,7846,Chile,2008,7206.755
6110,7847,Chile,2009,7190.244
6111,7848,Chile,2010,7091.687
6112,7849,Chile,2011,6687.532
6113,7850,Chile,2012,6805.608
6114,7851,Chile,2013,6967.179
6115,7852,Chile,2014,6908.488
6116,7853,Chile,2015,6862.755
6117,7854,Chile,2016,6708.75
6118,7855,Chile,1990,0.0
6119,7856,Chile,1991,0.0
6120,7857,Chile,1992,0.0
6121,7858,Chile,1993,0.0
6122,7859,Chile,1994,0.0
6123,7860,Chile,1995,0.0
6124,7861,Chile,1996,0.0
6125,7862,Chile,1997,0.0
6126,7863,Chile,1998,0.0
6127,7864,Chile,1999,38.329
6128,7865,Chile,2000,81.859
6129,7866,Chile,2001,155.349
6130,7867,Chile,2002,190.211
6131,7868,Chile,2003,209.97
6132,7869,Chile,2004,245.876
6133,7870,Chile,2005,279.795
6134,7871,Chile,2006,380.261
6135,7872,Chile,2007,482.069
6136,7873,Chile,2008,643.548
6137,7874,Chile,2009,757.47
6138,7875,Chile,2010,1000.072
6139,7876,Chile,2011,1318.195
6140,7877,Chile,2012,1582.967
6141,7878,Chile,2013,1868.117
6142,7879,Chile,2014,2337.374
6143,7880,Chile,2015,2588.759
6144,7881,Chile,2016,2869.46
6145,7882,Chile,1990,0.0
6146,7883,Chile,1991,0.0
6147,7884,Chile,1992,0.0
6148,7885,Chile,1993,0.0
6149,7886,Chile,1994,0.0
6150,7887,Chile,1995,0.0
6151,7888,Chile,1996,0.0
6152,7889,Chile,1997,0.0
6153,7890,Chile,1998,0.0
6154,7891,Chile,1999,0.0
6155,7892,Chile,2000,0.0
6156,7893,Chile,2001,0.0
6157,7894,Chile,2002,0.0
6158,7895,Chile,2003,0.0
6159,7896,Chile,2004,0.0
6160,7897,Chile,2005,0.0
6161,7898,Chile,2006,0.0
6162,7899,Chile,2007,0.0
6163,7900,Chile,2008,0.0
6164,7901,Chile,2009,0.0
6165,7902,Chile,2010,0.0
6166,7903,Chile,2011,0.0
6167,7904,Chile,2012,0.0
6168,7905,Chile,2013,0.0
6169,7906,Chile,2014,0.0
6170,7907,Chile,2015,0.0
6171,7908,Chile,2016,0.0
6172,7909,Chile,1990,61.328
6173,7910,Chile,1991,43.75
6174,7911,Chile,1992,49.37
6175,7912,Chile,1993,46.591
6176,7913,Chile,1994,69.844
6177,7914,Chile,1995,76.477
6178,7915,Chile,1996,74.752
6179,7916,Chile,1997,99.003
6180,7917,Chile,1998,122.359
6181,7918,Chile,1999,103.132
